measurement_timestamp,state_of_health,state_of_charge,voltage,current,temperature,cycle_count,capacity_fade,internal_resistance,data_source
2022-11-02T03:50:24,97.45,68.19,3.581,-6.76,20.4,206,2.55,0.0207,BMS
2022-11-02T06:43:12,97.5,77.63,3.657,9.41,10.5,194,2.5,0.0181,BMS
2022-11-02T09:36:00,97.47,80.34,3.672,-6.71,3.8,201,2.53,0.013,CAN
2022-11-02T12:28:48,97.45,78.2,3.667,13.54,19.2,206,2.55,0.0216,BMS
2022-11-02T15:21:36,97.18,38.27,3.427,-0.09,12.0,271,2.82,0.0213,BMS
2022-11-02T18:14:24,97.1,58.34,3.545,11.29,14.7,291,2.9,0.0187,BMS
2022-11-02T21:07:12,97.2,26.55,3.363,12.13,22.1,267,2.8,0.0212,OBD
2022-11-03T00:00:00,97.28,75.08,3.639,6.48,19.1,248,2.72,0.0199,CAN
2022-11-03T02:52:48,97.31,70.9,3.669,11.22,27.8,240,2.69,0.0228,OBD
2022-11-03T05:45:36,97.4,21.69,3.351,8.99,24.2,218,2.6,0.0186,OBD
2022-11-03T08:38:24,97.3,61.97,3.587,4.55,20.9,241,2.7,0.0214,OBD
2022-11-03T11:31:12,97.29,79.79,3.631,3.55,4.8,243,2.71,0.0138,Sensor
2022-11-03T14:24:00,97.28,78.57,3.642,8.7,2.8,246,2.72,0.0158,OBD
2022-11-03T17:16:48,97.32,67.57,3.625,7.15,29.0,237,2.68,0.0231,CAN
2022-11-03T20:09:36,97.1,23.52,3.326,11.13,17.8,289,2.9,0.0216,CAN
2022-11-03T23:02:24,97.37,35.01,3.397,-2.82,7.2,223,2.63,0.0126,OBD
2022-11-04T01:55:12,97.43,75.06,3.619,-0.82,20.5,209,2.57,0.0182,OBD
2022-11-04T04:48:00,97.2,88.36,3.729,-8.17,20.2,264,2.8,0.0154,OBD
2022-11-04T07:40:48,97.32,43.02,3.429,-3.56,11.0,234,2.68,0.0167,OBD
2022-11-04T10:33:36,97.45,26.14,3.339,13.92,20.0,203,2.55,0.0208,OBD
2022-11-04T13:26:24,97.42,58.72,3.543,9.32,16.1,210,2.58,0.0211,OBD
2022-11-04T16:19:12,97.23,37.6,3.376,10.27,9.4,256,2.77,0.0168,CAN
2022-11-04T19:12:00,96.97,83.85,3.657,5.07,8.1,319,3.03,0.0189,CAN
2022-11-04T22:04:48,97.42,44.1,3.449,-4.22,24.1,209,2.58,0.0185,OBD
2022-11-05T00:57:36,97.09,39.67,3.455,4.39,26.2,289,2.91,0.0173,OBD
2022-11-05T03:50:24,97.22,31.32,3.38,0.86,19.6,259,2.78,0.0207,Sensor
2022-11-05T06:43:12,97.22,43.22,3.413,11.46,10.6,257,2.78,0.0181,BMS
2022-11-05T09:36:00,97.28,78.64,3.643,8.37,12.3,244,2.72,0.018,CAN
2022-11-05T12:28:48,97.26,24.57,3.328,-7.66,16.0,248,2.74,0.0159,BMS
2022-11-05T15:21:36,97.52,62.15,3.507,-3.91,1.6,185,2.48,0.0151,BMS
2022-11-05T18:14:24,97.2,22.06,3.308,1.4,11.6,263,2.8,0.0187,OBD
2022-11-05T21:07:12,97.57,50.89,3.506,11.48,14.2,172,2.43,0.0166,OBD
2022-11-06T00:00:00,97.07,86.65,3.71,-9.21,21.2,293,2.93,0.0183,OBD
2022-11-06T02:52:48,97.28,60.4,3.585,-5.01,17.1,243,2.72,0.0211,OBD
2022-11-06T05:45:36,97.41,56.26,3.541,2.21,23.5,210,2.59,0.0177,CAN
2022-11-06T08:38:24,97.16,75.71,3.64,-8.92,13.4,271,2.84,0.0193,OBD
2022-11-06T11:31:12,96.98,23.09,3.335,10.85,17.9,314,3.02,0.0164,Sensor
2022-11-06T14:24:00,97.04,86.57,3.71,0.56,12.7,300,2.96,0.0169,Sensor
2022-11-06T17:16:48,97.33,28.66,3.405,12.88,23.1,229,2.67,0.0187,CAN
2022-11-06T20:09:36,97.07,75.83,3.66,-2.32,15.6,291,2.93,0.0184,OBD
2022-11-06T23:02:24,97.42,41.27,3.428,-8.61,12.0,207,2.58,0.0159,OBD
2022-11-07T01:55:12,97.49,40.93,3.403,9.01,11.7,190,2.51,0.0191,OBD
2022-11-07T04:48:00,97.34,70.57,3.612,13.17,12.0,226,2.66,0.0173,Sensor
2022-11-07T07:40:48,97.25,75.41,3.624,8.5,24.9,247,2.75,0.0189,OBD
2022-11-07T10:33:36,97.47,34.71,3.4,10.21,12.6,195,2.53,0.0209,OBD
2022-11-07T13:26:24,97.29,52.9,3.477,11.66,0.4,238,2.71,0.0161,OBD
2022-11-07T16:19:12,97.7,41.1,3.406,3.61,13.8,137,2.3,0.018,BMS
2022-11-07T19:12:00,97.52,78.24,3.688,-0.68,17.1,180,2.48,0.0165,BMS
2022-11-07T22:04:48,97.02,63.52,3.581,13.19,18.4,303,2.98,0.0189,CAN
2022-11-08T00:57:36,97.05,58.61,3.551,0.5,12.7,296,2.95,0.0234,OBD
2022-11-08T03:50:24,97.42,50.3,3.486,11.6,15.0,204,2.58,0.0193,OBD
2022-11-08T06:43:12,97.18,49.14,3.512,7.15,29.2,264,2.82,0.0207,Sensor
2022-11-08T09:36:00,97.3,80.91,3.669,7.48,13.2,233,2.7,0.0185,CAN
2022-11-08T12:28:48,97.57,76.93,3.647,5.55,25.1,168,2.43,0.0195,OBD
2022-11-08T15:21:36,97.38,49.09,3.455,-7.45,15.2,214,2.62,0.0202,Sensor
2022-11-08T18:14:24,97.03,24.75,3.317,-1.56,9.7,299,2.97,0.017,OBD
2022-11-08T21:07:12,97.06,66.98,3.552,-5.84,13.2,292,2.94,0.0186,BMS
2022-11-09T00:00:00,97.48,86.27,3.673,8.97,9.3,188,2.52,0.0147,Sensor
2022-11-09T02:52:48,97.52,68.47,3.584,-9.95,14.3,180,2.48,0.0187,OBD
2022-11-09T05:45:36,97.07,77.09,3.652,5.61,18.5,288,2.93,0.0165,OBD
2022-11-09T08:38:24,97.31,39.12,3.403,0.61,9.8,231,2.69,0.0218,BMS
2022-11-09T11:31:12,97.07,38.23,3.375,2.72,16.4,289,2.93,0.0203,CAN
2022-11-09T14:24:00,97.09,88.05,3.723,10.88,20.9,284,2.91,0.0179,OBD
2022-11-09T17:16:48,97.4,67.18,3.591,11.55,9.9,208,2.6,0.017,CAN
2022-11-09T20:09:36,96.86,65.3,3.565,-7.5,10.3,339,3.14,0.0162,BMS
2022-11-09T23:02:24,97.08,63.67,3.583,11.78,18.1,285,2.92,0.0216,Sensor
2022-11-10T01:55:12,97.18,24.92,3.315,4.16,11.1,260,2.82,0.0189,OBD
2022-11-10T04:48:00,96.99,83.91,3.713,-6.74,22.9,307,3.01,0.021,CAN
2022-11-10T07:40:48,97.29,68.44,3.576,-8.38,10.7,233,2.71,0.0147,BMS
2022-11-10T10:33:36,97.41,58.13,3.552,-2.81,18.0,203,2.59,0.0198,OBD
2022-11-10T13:26:24,97.16,61.74,3.556,-5.38,11.6,264,2.84,0.0179,BMS
2022-11-10T16:19:12,97.28,71.23,3.621,-1.95,13.2,236,2.72,0.0159,BMS
2022-11-10T19:12:00,97.21,83.54,3.686,11.2,13.5,251,2.79,0.0208,CAN
2022-11-10T22:04:48,97.01,28.33,3.343,1.76,14.6,300,2.99,0.019,OBD
2022-11-11T00:57:36,97.29,38.92,3.443,-7.61,22.1,232,2.71,0.017,CAN
2022-11-11T03:50:24,97.3,18.72,3.281,16.77,3.1,230,2.7,0.0154,CAN
2022-11-11T06:43:12,97.67,40.32,3.433,8.48,12.8,140,2.33,0.019,CAN
2022-11-11T09:36:00,97.26,88.57,3.723,12.42,11.2,239,2.74,0.0167,OBD
2022-11-11T12:28:48,97.14,77.0,3.637,4.35,8.9,268,2.86,0.0172,BMS
2022-11-11T15:21:36,97.26,28.92,3.344,-2.23,9.1,238,2.74,0.0171,OBD
2022-11-11T18:14:24,96.89,62.63,3.58,3.27,22.8,327,3.11,0.0204,OBD
2022-11-11T21:07:12,97.08,76.36,3.669,9.38,19.1,281,2.92,0.0205,BMS
2022-11-12T00:00:00,97.3,86.33,3.722,4.26,9.7,229,2.7,0.0192,OBD
2022-11-12T02:52:48,97.02,42.36,3.44,10.45,20.3,295,2.98,0.0233,OBD
2022-11-12T05:45:36,97.25,65.97,3.602,-9.31,14.3,239,2.75,0.0158,OBD
2022-11-12T08:38:24,97.23,47.45,3.496,12.74,17.3,245,2.77,0.018,CAN
2022-11-12T11:31:12,97.14,73.45,3.613,15.47,12.5,266,2.86,0.0204,OBD
2022-11-12T14:24:00,97.28,71.79,3.577,-0.57,2.8,233,2.72,0.0137,OBD
2022-11-12T17:16:48,97.47,28.62,3.369,-6.79,17.2,186,2.53,0.0175,OBD
2022-11-12T20:09:36,97.05,44.13,3.394,13.3,0.4,287,2.95,0.0168,OBD
2022-11-12T23:02:24,97.21,78.81,3.673,-9.93,16.1,248,2.79,0.0211,OBD
2022-11-13T01:55:12,97.18,36.76,3.394,12.16,13.8,257,2.82,0.0222,CAN
2022-11-13T04:48:00,97.45,84.39,3.674,13.98,19.4,191,2.55,0.0224,OBD
2022-11-13T07:40:48,96.89,33.3,3.401,-10.17,19.2,325,3.11,0.02,OBD
2022-11-13T10:33:36,97.19,58.0,3.586,-4.06,29.6,252,2.81,0.0224,BMS
2022-11-13T13:26:24,97.51,76.48,3.648,1.81,18.9,175,2.49,0.0248,Sensor
2022-11-13T16:19:12,97.37,17.46,3.296,8.88,23.0,210,2.63,0.0201,CAN
2022-11-13T19:12:00,97.49,94.01,3.727,11.66,10.5,180,2.51,0.0164,BMS
2022-11-13T22:04:48,97.47,80.0,3.661,-5.54,14.6,185,2.53,0.0211,OBD
2022-11-14T00:57:36,97.08,66.7,3.576,8.22,13.0,279,2.92,0.018,OBD
2022-11-14T03:50:24,97.03,73.39,3.639,15.14,27.5,291,2.97,0.0196,BMS
2022-11-14T06:43:12,97.41,61.06,3.535,1.55,15.9,199,2.59,0.0169,Sensor
2022-11-14T09:36:00,96.58,82.19,3.719,10.04,25.2,397,3.42,0.0221,CAN
2022-11-14T12:28:48,97.29,26.16,3.366,4.22,21.8,228,2.71,0.0187,CAN
2022-11-14T15:21:36,97.22,34.09,3.457,-5.55,24.6,245,2.78,0.0183,OBD
2022-11-14T18:14:24,97.36,42.85,3.463,4.65,15.9,210,2.64,0.0151,OBD
2022-11-14T21:07:12,97.14,74.0,3.648,-7.05,18.1,264,2.86,0.0194,BMS
2022-11-15T00:00:00,97.5,83.89,3.664,7.15,26.6,175,2.5,0.0215,OBD
2022-11-15T02:52:48,97.25,74.42,3.652,-5.01,23.6,235,2.75,0.0208,BMS
2022-11-15T05:45:36,97.09,65.24,3.578,6.87,13.7,275,2.91,0.0163,Sensor
2022-11-15T08:38:24,96.84,67.73,3.629,15.86,20.6,335,3.16,0.019,BMS
2022-11-15T11:31:12,97.32,21.59,3.271,-10.11,12.8,217,2.68,0.0191,OBD
2022-11-15T14:24:00,97.29,87.7,3.743,-7.9,23.2,226,2.71,0.0192,OBD
2022-11-15T17:16:48,97.68,33.74,3.392,-4.45,17.7,130,2.32,0.0213,BMS
2022-11-15T20:09:36,97.09,23.42,3.344,-4.65,23.1,274,2.91,0.0194,OBD
2022-11-15T23:02:24,97.32,31.43,3.405,-1.3,20.3,218,2.68,0.0211,CAN
2022-11-16T01:55:12,97.22,26.38,3.321,0.74,12.4,241,2.78,0.0193,CAN
2022-11-16T04:48:00,97.01,86.46,3.736,10.47,15.1,293,2.99,0.0172,OBD
2022-11-16T07:40:48,96.93,47.1,3.44,-8.22,3.9,311,3.07,0.0134,Sensor
2022-11-16T10:33:36,97.11,78.11,3.631,1.32,14.9,267,2.89,0.014,OBD
2022-11-16T13:26:24,97.05,33.98,3.416,-5.42,25.8,283,2.95,0.0218,OBD
2022-11-16T16:19:12,96.62,40.73,3.443,-6.66,18.9,385,3.38,0.0209,CAN
2022-11-16T19:12:00,97.07,84.42,3.66,-1.19,15.4,277,2.93,0.018,CAN
2022-11-16T22:04:48,97.43,78.06,3.7,12.37,18.6,188,2.57,0.0196,CAN
2022-11-17T00:57:36,97.04,37.77,3.393,-2.62,20.7,283,2.96,0.0222,OBD
2022-11-17T03:50:24,97.24,41.2,3.461,-1.44,26.3,236,2.76,0.0236,Sensor
2022-11-17T06:43:12,97.0,49.66,3.51,-4.33,24.9,292,3.0,0.0227,BMS
2022-11-17T09:36:00,97.14,82.54,3.681,14.52,13.6,260,2.86,0.0157,CAN
2022-11-17T12:28:48,97.17,75.59,3.637,-4.92,14.2,251,2.83,0.0211,Sensor
2022-11-17T15:21:36,96.75,57.71,3.532,8.6,13.5,352,3.25,0.0168,OBD
2022-11-17T18:14:24,97.51,23.17,3.37,-3.76,16.1,168,2.49,0.0193,OBD
2022-11-17T21:07:12,97.05,46.01,3.465,-3.21,15.1,280,2.95,0.0181,OBD
2022-11-18T00:00:00,97.46,85.35,3.651,-8.78,3.7,181,2.54,0.0151,OBD
2022-11-18T02:52:48,97.36,22.96,3.337,6.06,17.0,204,2.64,0.0201,BMS
2022-11-18T05:45:36,97.02,39.71,3.436,-4.09,17.6,287,2.98,0.0184,CAN
2022-11-18T08:38:24,97.45,26.75,3.345,-0.32,19.8,182,2.55,0.0177,OBD
2022-11-18T11:31:12,97.21,31.81,3.392,-0.93,17.6,240,2.79,0.0187,CAN
2022-11-18T14:24:00,96.96,98.34,3.784,-0.38,20.0,300,3.04,0.019,CAN
2022-11-18T17:16:48,96.89,79.9,3.621,7.67,2.6,318,3.11,0.0148,OBD
2022-11-18T20:09:36,97.31,22.44,3.35,-0.37,26.8,216,2.69,0.0231,CAN
2022-11-18T23:02:24,97.01,46.18,3.465,3.83,17.8,287,2.99,0.0152,OBD
2022-11-19T01:55:12,96.95,82.2,3.676,-3.55,20.6,302,3.05,0.0215,BMS
2022-11-19T04:48:00,97.04,76.55,3.647,14.06,14.3,281,2.96,0.0167,OBD
2022-11-19T07:40:48,96.88,43.36,3.416,5.89,18.0,320,3.12,0.0191,Sensor
2022-11-19T10:33:36,97.46,66.73,3.619,-8.23,23.2,178,2.54,0.0179,OBD
2022-11-19T13:26:24,97.08,22.28,3.337,8.68,21.0,270,2.92,0.0225,OBD
2022-11-19T16:19:12,97.27,47.79,3.49,12.17,18.4,224,2.73,0.0204,OBD
2022-11-19T19:12:00,97.21,84.97,3.688,8.66,10.0,238,2.79,0.0197,BMS
2022-11-19T22:04:48,97.35,33.87,3.41,-2.85,15.8,205,2.65,0.0208,Sensor
2022-11-20T00:57:36,97.19,71.11,3.598,12.57,15.1,242,2.81,0.0196,BMS
2022-11-20T03:50:24,97.21,79.11,3.668,7.7,17.7,237,2.79,0.0203,OBD
2022-11-20T06:43:12,97.07,66.46,3.595,-5.78,21.1,271,2.93,0.0205,OBD
2022-11-20T09:36:00,97.13,81.45,3.681,14.66,25.8,258,2.87,0.0179,OBD
2022-11-20T12:28:48,97.12,71.2,3.629,2.79,21.6,259,2.88,0.0187,OBD
2022-11-20T15:21:36,97.13,19.19,3.281,5.08,4.6,257,2.87,0.0126,OBD
2022-11-20T18:14:24,97.07,58.5,3.533,2.45,15.6,270,2.93,0.0206,OBD
2022-11-20T21:07:12,97.3,74.0,3.616,7.6,20.2,216,2.7,0.0193,OBD
2022-11-21T00:00:00,97.11,89.34,3.744,5.03,27.2,261,2.89,0.0251,BMS
2022-11-21T02:52:48,97.23,35.83,3.402,5.97,15.5,232,2.77,0.0217,OBD
2022-11-21T05:45:36,97.46,37.23,3.406,2.74,26.0,175,2.54,0.0235,OBD
2022-11-21T08:38:24,97.46,76.58,3.639,13.93,12.5,176,2.54,0.0195,CAN
2022-11-21T11:31:12,97.19,55.47,3.513,1.79,23.5,241,2.81,0.0183,CAN
2022-11-21T14:24:00,97.26,74.7,3.674,11.36,29.6,224,2.74,0.023,OBD
2022-11-21T17:16:48,97.0,79.98,3.649,-5.11,3.0,286,3.0,0.0173,OBD
2022-11-21T20:09:36,96.94,72.17,3.605,11.91,5.0,300,3.06,0.0196,CAN
2022-11-21T23:02:24,97.2,49.17,3.459,14.25,15.6,237,2.8,0.0177,CAN
2022-11-22T01:55:12,97.12,50.31,3.516,7.43,26.9,257,2.88,0.0246,BMS
2022-11-22T04:48:00,96.89,86.57,3.728,8.09,21.5,311,3.11,0.0168,BMS
2022-11-22T07:40:48,97.22,63.3,3.536,0.92,13.8,231,2.78,0.016,OBD
2022-11-22T10:33:36,97.11,18.84,3.292,14.41,12.1,258,2.89,0.0149,Sensor
2022-11-22T13:26:24,96.68,41.4,3.444,0.29,27.7,363,3.32,0.0197,OBD
2022-11-22T16:19:12,97.16,78.48,3.652,6.58,18.8,245,2.84,0.02,OBD
2022-11-22T19:12:00,96.73,78.3,3.652,-7.69,21.0,349,3.27,0.0193,BMS
2022-11-22T22:04:48,97.16,77.55,3.669,-6.45,23.2,246,2.84,0.0225,OBD
2022-11-23T00:57:36,97.0,59.6,3.524,8.77,12.2,285,3.0,0.0171,CAN
2022-11-23T03:50:24,97.01,45.53,3.428,-8.51,12.8,282,2.99,0.0175,BMS
2022-11-23T06:43:12,97.12,79.21,3.658,-0.98,18.0,254,2.88,0.0167,BMS
2022-11-23T09:36:00,97.23,91.35,3.714,-7.07,10.0,227,2.77,0.0195,BMS
2022-11-23T12:28:48,97.35,34.27,3.447,-1.14,24.2,199,2.65,0.0202,BMS
2022-11-23T15:21:36,97.34,76.14,3.64,0.02,15.7,201,2.66,0.0155,BMS
2022-11-23T18:14:24,97.24,73.19,3.639,8.6,23.9,224,2.76,0.0182,OBD
2022-11-23T21:07:12,96.88,28.1,3.389,13.34,27.2,312,3.12,0.0217,OBD
2022-11-24T00:00:00,97.15,73.55,3.673,3.65,32.3,246,2.85,0.0229,OBD
2022-11-24T02:52:48,97.03,31.21,3.388,11.35,24.3,275,2.97,0.0203,BMS
2022-11-24T05:45:36,97.67,46.71,3.478,1.51,14.0,120,2.33,0.0196,CAN
2022-11-24T08:38:24,96.87,30.26,3.365,5.66,8.4,313,3.13,0.0182,OBD
2022-11-24T11:31:12,96.88,63.42,3.595,9.67,13.6,310,3.12,0.0143,CAN
2022-11-24T14:24:00,97.19,86.01,3.706,2.23,16.9,235,2.81,0.02,OBD
2022-11-24T17:16:48,96.75,28.64,3.368,-3.27,19.3,343,3.25,0.0199,CAN
2022-11-24T20:09:36,96.94,27.03,3.358,-4.91,21.0,297,3.06,0.0213,OBD
2022-11-24T23:02:24,97.48,47.35,3.42,-7.84,12.5,165,2.52,0.0208,BMS
2022-11-25T01:55:12,97.19,73.87,3.638,7.08,15.9,235,2.81,0.0188,Sensor
2022-11-25T04:48:00,97.02,75.81,3.598,-6.59,15.9,277,2.98,0.0226,Sensor
2022-11-25T07:40:48,97.06,28.8,3.375,7.63,24.3,267,2.94,0.0178,Sensor
2022-11-25T10:33:36,97.3,44.51,3.458,12.13,22.7,209,2.7,0.0223,OBD
2022-11-25T13:26:24,97.34,43.35,3.431,-6.19,12.2,197,2.66,0.0184,CAN
2022-11-25T16:19:12,97.2,63.36,3.536,14.59,14.0,232,2.8,0.019,BMS
2022-11-25T19:12:00,96.78,100.0,3.765,0.01,20.1,333,3.22,0.0177,OBD
2022-11-25T22:04:48,96.77,30.04,3.391,-2.28,29.7,335,3.23,0.0157,BMS
2022-11-26T00:57:36,97.22,69.49,3.658,9.8,25.7,226,2.78,0.0204,BMS
2022-11-26T03:50:24,97.09,26.31,3.354,6.25,29.1,257,2.91,0.019,OBD
2022-11-26T06:43:12,96.85,43.79,3.488,14.78,23.9,316,3.15,0.0231,OBD
2022-11-26T09:36:00,96.89,80.15,3.656,10.75,29.3,305,3.11,0.0221,OBD
2022-11-26T12:28:48,96.93,47.01,3.494,14.57,21.9,297,3.07,0.0216,OBD
2022-11-26T15:21:36,97.09,19.36,3.325,5.84,32.2,256,2.91,0.0211,Sensor
2022-11-26T18:14:24,96.98,43.7,3.479,-3.92,20.5,284,3.02,0.0229,OBD
2022-11-26T21:07:12,97.24,45.68,3.504,12.02,33.5,220,2.76,0.0226,CAN
2022-11-27T00:00:00,97.33,74.38,3.638,12.62,21.9,199,2.67,0.0189,OBD
2022-11-27T02:52:48,97.05,24.76,3.322,-6.63,20.4,265,2.95,0.0165,Sensor
2022-11-27T05:45:36,97.08,74.08,3.603,10.5,8.3,258,2.92,0.0136,OBD
2022-11-27T08:38:24,96.75,45.89,3.491,13.49,27.1,338,3.25,0.0239,CAN
2022-11-27T11:31:12,97.1,33.29,3.413,3.04,18.1,254,2.9,0.019,CAN
2022-11-27T14:24:00,97.27,85.85,3.697,1.99,27.9,212,2.73,0.0201,OBD
2022-11-27T17:16:48,97.38,71.15,3.599,4.73,9.3,185,2.62,0.0166,OBD
2022-11-27T20:09:36,97.14,21.46,3.328,7.08,18.9,244,2.86,0.021,BMS
2022-11-27T23:02:24,97.16,22.58,3.339,-4.75,29.9,239,2.84,0.0225,Sensor
2022-11-28T01:55:12,96.95,37.45,3.421,0.48,17.8,288,3.05,0.0222,CAN
2022-11-28T04:48:00,97.05,98.46,3.775,-0.75,18.7,264,2.95,0.0187,OBD
2022-11-28T07:40:48,97.28,53.07,3.522,5.88,32.7,208,2.72,0.0244,OBD
2022-11-28T10:33:36,97.26,77.82,3.646,-0.96,26.8,214,2.74,0.0191,CAN
2022-11-28T13:26:24,97.4,23.59,3.321,13.48,16.9,179,2.6,0.0184,OBD
2022-11-28T16:19:12,96.93,35.1,3.398,3.89,23.3,292,3.07,0.0178,BMS
2022-11-28T19:12:00,96.99,75.27,3.672,-9.37,23.0,278,3.01,0.0174,CAN
2022-11-28T22:04:48,97.36,32.82,3.373,6.71,22.9,187,2.64,0.0198,OBD
2022-11-29T00:57:36,96.73,49.49,3.485,12.32,25.3,340,3.27,0.0221,OBD
2022-11-29T03:50:24,97.02,62.25,3.578,-1.34,19.4,270,2.98,0.024,OBD
2022-11-29T06:43:12,97.03,31.09,3.394,6.45,14.1,267,2.97,0.0167,CAN
2022-11-29T09:36:00,96.91,76.24,3.642,13.65,23.7,297,3.09,0.024,Sensor
2022-11-29T12:28:48,97.01,62.67,3.566,3.25,32.8,272,2.99,0.0218,OBD
2022-11-29T15:21:36,96.98,57.34,3.535,-1.38,25.2,278,3.02,0.0198,CAN
2022-11-29T18:14:24,97.38,35.62,3.423,-0.12,22.8,181,2.62,0.0233,OBD
2022-11-29T21:07:12,96.97,73.79,3.663,11.15,30.7,281,3.03,0.0244,OBD
2022-11-30T00:00:00,96.98,76.35,3.692,-7.75,18.7,278,3.02,0.0181,OBD
2022-11-30T02:52:48,96.7,30.41,3.369,8.36,23.7,345,3.3,0.0184,BMS
2022-11-30T05:45:36,97.04,33.95,3.379,1.85,16.7,263,2.96,0.0193,BMS
2022-11-30T08:38:24,96.75,57.32,3.579,-3.16,35.5,334,3.25,0.0292,OBD
2022-11-30T11:31:12,97.12,47.67,3.545,10.86,32.0,245,2.88,0.0232,OBD
2022-11-30T14:24:00,97.13,91.65,3.735,-4.38,15.6,241,2.87,0.017,Sensor
2022-11-30T17:16:48,96.69,67.02,3.617,0.53,25.0,347,3.31,0.0186,BMS
2022-11-30T20:09:36,97.52,38.01,3.445,10.69,26.6,146,2.48,0.0217,OBD
2022-11-30T23:02:24,96.78,28.19,3.367,4.68,30.5,325,3.22,0.0197,OBD
2022-12-01T01:55:12,96.78,32.47,3.386,-0.98,24.4,324,3.22,0.0228,BMS
2022-12-01T04:48:00,97.34,71.22,3.63,9.21,18.5,189,2.66,0.0191,OBD
2022-12-01T07:40:48,97.05,67.2,3.599,-4.68,14.9,260,2.95,0.0178,OBD
2022-12-01T10:33:36,97.21,46.46,3.459,7.62,29.0,221,2.79,0.0214,Sensor
2022-12-01T13:26:24,96.91,34.99,3.431,2.97,29.7,294,3.09,0.0212,CAN
2022-12-01T16:19:12,97.05,48.4,3.495,11.36,22.2,260,2.95,0.0195,BMS
2022-12-01T19:12:00,97.41,68.06,3.634,8.58,19.9,171,2.59,0.0219,BMS
2022-12-01T22:04:48,97.25,28.59,3.399,-3.71,27.6,210,2.75,0.0232,CAN
2022-12-02T00:57:36,97.02,25.78,3.354,8.76,21.4,266,2.98,0.0247,OBD
2022-12-02T03:50:24,97.15,28.12,3.362,7.22,17.2,235,2.85,0.019,BMS
2022-12-02T06:43:12,96.91,37.73,3.452,-8.12,15.7,291,3.09,0.0207,Sensor
2022-12-02T09:36:00,97.21,88.23,3.732,-11.08,9.5,220,2.79,0.0165,CAN
2022-12-02T12:28:48,97.13,65.54,3.574,9.11,21.7,238,2.87,0.0176,OBD
2022-12-02T15:21:36,96.97,61.78,3.56,9.89,26.5,278,3.03,0.0213,OBD
2022-12-02T18:14:24,96.99,43.23,3.475,-2.24,28.9,272,3.01,0.0224,OBD
2022-12-02T21:07:12,96.9,30.06,3.384,-3.07,25.0,294,3.1,0.0223,Sensor
2022-12-03T00:00:00,97.13,88.3,3.74,4.71,18.6,238,2.87,0.0246,CAN
2022-12-03T02:52:48,96.85,23.42,3.361,2.48,21.2,306,3.15,0.0222,OBD
2022-12-03T05:45:36,97.25,54.42,3.519,-9.92,23.6,209,2.75,0.0196,OBD
2022-12-03T08:38:24,97.25,46.21,3.497,5.95,22.0,208,2.75,0.0209,CAN
2022-12-03T11:31:12,96.98,35.29,3.395,-5.93,17.0,274,3.02,0.0187,CAN
2022-12-03T14:24:00,96.83,75.96,3.666,-8.96,18.7,308,3.17,0.0161,BMS
2022-12-03T17:16:48,96.84,64.75,3.632,-9.28,27.2,306,3.16,0.0231,OBD
2022-12-03T20:09:36,97.07,43.63,3.463,13.49,33.9,250,2.93,0.0236,OBD
2022-12-03T23:02:24,97.17,45.07,3.448,-7.44,17.2,226,2.83,0.0239,CAN
2022-12-04T01:55:12,96.95,47.98,3.508,-9.79,16.6,279,3.05,0.0179,CAN
2022-12-04T04:48:00,96.68,84.05,3.69,10.66,26.5,345,3.32,0.0178,OBD
2022-12-04T07:40:48,97.02,64.41,3.561,-1.12,20.3,261,2.98,0.0204,OBD
2022-12-04T10:33:36,96.95,62.0,3.563,-8.11,29.6,279,3.05,0.0249,OBD
2022-12-04T13:26:24,96.95,59.98,3.577,12.21,24.8,279,3.05,0.0245,Sensor
2022-12-04T16:19:12,96.54,59.81,3.576,3.36,16.1,377,3.46,0.0161,Sensor
2022-12-04T19:12:00,96.91,78.23,3.68,-1.4,22.7,289,3.09,0.0195,OBD
2022-12-04T22:04:48,96.76,40.99,3.414,5.4,13.0,324,3.24,0.0187,OBD
2022-12-05T00:57:36,96.98,25.28,3.335,11.05,14.0,270,3.02,0.0208,CAN
2022-12-05T03:50:24,96.87,44.74,3.459,-7.31,16.5,298,3.13,0.0201,BMS
2022-12-05T06:43:12,96.81,54.87,3.558,-2.28,33.5,312,3.19,0.02,Sensor
2022-12-05T09:36:00,96.91,89.75,3.734,-0.28,19.1,287,3.09,0.017,BMS
2022-12-05T12:28:48,96.6,58.48,3.53,-5.79,18.4,361,3.4,0.0179,OBD
2022-12-05T15:21:36,96.8,23.34,3.374,-1.17,25.2,314,3.2,0.0203,BMS
2022-12-05T18:14:24,96.99,80.94,3.634,2.3,12.7,267,3.01,0.0158,OBD
2022-12-05T21:07:12,97.22,63.84,3.605,1.49,31.8,212,2.78,0.0218,OBD
2022-12-06T00:00:00,96.94,72.97,3.649,0.99,17.5,278,3.06,0.0181,CAN
2022-12-06T02:52:48,97.0,75.94,3.698,8.08,22.8,265,3.0,0.0226,BMS
2022-12-06T05:45:36,96.71,53.23,3.563,9.96,28.1,335,3.29,0.0227,BMS
2022-12-06T08:38:24,96.7,36.4,3.435,8.72,26.4,336,3.3,0.021,BMS
2022-12-06T11:31:12,96.82,47.25,3.502,12.84,29.7,308,3.18,0.0242,CAN
2022-12-06T14:24:00,97.21,81.94,3.681,2.63,17.3,213,2.79,0.0211,OBD
